,soc_bid_1
53112,27.664047
53113,28.331074
53114,27.813293
53115,27.376465
53116,27.283997
53117,26.97512
53118,26.837252
53119,26.850204
53120,27.296415
53121,27.711842
53122,27.732388
53123,27.869482
53124,28.697334
53125,29.356071
53126,29.863781
53127,30.605495
53128,31.197243
53129,31.738655
53130,33.01948
53131,34.16385
53132,34.951584
53133,35.816086
53134,36.360577
53135,37.196796
53136,38.125217
53137,39.531975
53138,40.56398
53139,41.648666
53140,43.730656
53141,45.393246
53142,46.977848
53143,48.1197
53144,49.02216
53145,49.826572
53146,50.52138
53147,51.167233
53148,51.62864
53149,52.046368
53150,52.518574
53151,52.66007
53152,53.019375
53153,53.674057
53154,54.25448
53155,55.138798
53156,56.034847
53157,56.65165
53158,57.101532
53159,57.45671
53160,57.543945
53161,57.92109
53162,58.09232
53163,58.1957
53164,58.403282
53165,58.580284
53166,59.27336
53167,59.60194
53168,59.66254
53169,59.5335
53170,59.42351
53171,59.22437
53172,59.128754
53173,59.44008
53174,59.521053
53175,59.63789
53176,59.712765
53177,59.59092
53178,59.77766
53179,60.376293
53180,60.625656
53181,60.835182
53182,62.966652
53183,64.07158
53184,64.89601
53185,65.2457
53186,64.954
53187,64.46048
53188,64.013664
53189,63.394928
53190,62.87837
53191,62.164375
53192,61.30956
53193,60.962894
53194,60.714508
53195,60.272964
53196,60.015854
53197,59.718666
53198,59.428024
53199,59.023808
53200,58.335026
53201,57.63974
53202,57.500854
53203,57.34867
53204,57.38321
53205,57.321793
53206,57.22299
53207,57.28284
53208,59.75528
53209,61.55538
53210,63.269997
53211,64.95393
53212,66.05345
53213,66.840744
53214,67.207985
53215,67.304085
53216,67.348694
53217,67.3616
53218,67.66719
53219,67.88255
53220,68.047295
53221,67.930176
53222,68.33727
53223,68.5688
53224,69.15462
53225,69.38936
53226,69.4192
53227,69.30952
53228,69.50996
53229,69.77612
53230,70.12274
53231,70.525856
53232,70.56214
53233,70.70849
53234,70.92429
53235,71.22661
53236,72.02487
53237,71.8705
53238,71.19729
53239,70.24779
53240,69.29892
53241,68.72292
53242,68.23385
53243,67.70552
53244,67.22907
53245,66.78763
53246,65.9747
53247,65.327835
53248,64.641815
53249,63.73448
53250,63.09912
53251,62.40179
53252,61.903755
53253,61.75897
53254,61.619286
53255,61.22243
53256,60.933884
53257,61.028027
53258,58.16625
53259,56.015236
53260,54.496185
53261,53.57636
53262,53.03972
53263,52.59483
53264,52.605103
53265,52.68452
53266,52.76711
53267,53.11516
53268,53.410484
53269,53.547047
53270,53.471718
53271,53.594166
53272,53.648827
53273,53.877842
53274,53.959885
53275,54.039406
53276,54.10165
53277,54.178555
53278,54.266674
53279,54.28143
53280,54.442238
53281,54.54497
53282,54.3999
53283,54.44923
53284,54.332836
53285,54.130108
53286,54.072403
53287,53.938644
53288,53.792294
53289,53.787243
53290,54.014767
53291,54.15563
53292,54.40939
53293,54.271008
53294,54.308014
53295,54.39191
53296,54.38154
53297,54.117958
53298,54.202602
53299,54.344933
53300,54.36854
53301,54.355667
53302,54.274296
53303,54.202286
53304,54.46277
53305,54.474174
53306,54.666065
53307,54.741333
53308,54.633324
53309,54.493546
53310,54.59227
53311,54.375244
53312,54.126465
53313,54.169044
53314,53.955467
53315,53.88504
53316,53.84692
53317,53.711594
53318,53.754707
53319,53.860123
53320,54.051544
53321,54.04207
53322,54.054466
53323,54.1619
53324,54.270313
53325,54.24334
53326,54.132294
53327,53.94644
53328,53.647514
53329,53.42305
53330,53.280296
53331,53.072403
53332,53.196255
53333,53.23778
53334,53.243126
53335,53.35984
53336,53.652817
53337,53.79588
53338,53.755054
53339,53.893333
53340,53.318924
53341,52.59284
53342,52.406807
53343,51.76227
53344,51.417023
53345,50.908028
53346,50.440853
53347,49.797874
53348,49.740265
53349,49.343616
53350,48.6259
53351,48.026608
53352,47.10599
53353,47.188965
53354,47.584763
53355,48.25267
53356,49.09147
53357,49.39423
53358,49.30293
53359,49.383583
53360,47.46931
53361,45.4608
53362,43.27818
53363,41.06725
53364,39.768124
53365,38.872078
53366,38.60337
53367,38.59028
53368,38.94594
53369,39.327194
53370,39.24063
53371,39.928505
53372,40.38435
53373,41.315697
53374,42.100067
53375,42.686554
53376,43.61873
53377,44.35386
53378,45.0811
53379,46.052124
53380,46.493935
53381,47.168503
53382,46.89348
53383,46.88382
53384,46.786705
53385,47.027042
53386,46.82809
53387,47.3965
53388,47.833057
53389,48.4819
53390,48.780514
53391,49.204735
53392,49.87054
53393,50.777046
53394,51.27332
53395,50.51465
53396,49.120243
53397,46.077015
53398,44.098698
53399,44.0383
53400,45.00673
53401,45.645405
53402,46.317368
53403,46.007652
53404,46.064434
53405,45.914967
53406,46.020733
53407,46.408165
53408,45.017036
53409,43.55317
53410,42.91192
53411,42.46884
53412,42.006947
53413,42.022717
53414,42.192196
53415,42.732426
53416,42.95719
53417,42.842983
53418,42.85072
53419,43.104305
53420,44.856956
53421,45.269253
53422,45.523685
53423,45.703148
53424,45.162384
53425,44.883522
53426,42.8233
53427,41.593704
53428,41.8753
53429,43.033592
53430,44.659946
53431,46.014874
53432,47.57856
53433,50.44897
53434,53.038387
53435,54.480297
53436,55.66743
53437,56.114883
53438,56.412563
53439,57.35297
53440,58.02384
53441,58.883533
53442,59.49175
53443,58.98416
53444,59.412106
53445,59.809803
53446,59.721737
53447,59.73631
53448,59.754906
53449,59.906593
53450,60.002934
53451,59.87937
53452,59.677353
53453,59.691513
53454,59.578476
53455,59.803776
53456,60.32777
53457,60.44247
53458,60.5554
53459,60.69332
53460,60.416508
53461,59.97593
53462,59.43774
53463,59.308823
53464,59.250015
53465,59.261684
53466,59.395817
53467,59.53584
53468,59.623383
53469,61.241104
53470,62.824623
53471,63.880386
53472,64.16381
53473,64.307
53474,64.33924
53475,64.11067
53476,64.26105
53477,64.11695
53478,63.929276
53479,63.832924
53480,63.62076
53481,63.67754
53482,63.059155
53483,62.768753
53484,62.760544
53485,62.83699
53486,62.541016
53487,62.547295
53488,62.4262
53489,62.180397
53490,61.950417
53491,61.272945
53492,60.503075
53493,59.84159
53494,58.95448
53495,58.141335
53496,60.124203
53497,61.493168
53498,62.93122
53499,63.68253
53500,64.00428
53501,64.10821
53502,63.92296
53503,63.791782
53504,63.70873
53505,63.733086
53506,63.420147
53507,63.29159
53508,63.875126
53509,64.40544
53510,65.595436
53511,66.618904
53512,67.33183
53513,67.79503
53514,68.551544
53515,68.68387
53516,69.434944
53517,69.69241
53518,70.186554
53519,70.73788
53520,71.06568
53521,71.57888
53522,72.53836
53523,73.09187
53524,73.58652
53525,74.02456
53526,72.523445
53527,71.6676
53528,70.45713
53529,69.60242
53530,69.044785
53531,68.769455
53532,69.232346
53533,68.43653
53534,68.10043
53535,67.15528
53536,66.5479
53537,65.55581
53538,65.0194
53539,64.143845
53540,63.338238
53541,62.88703
53542,61.76042
53543,61.145058
53544,61.438473
53545,62.187813
53546,61.770035
53547,62.01458
53548,61.768497
53549,61.969585
53550,59.36621
53551,57.391937
53552,56.154633
53553,55.272717
53554,54.79007
53555,54.728397
53556,54.780865
53557,54.748024
53558,54.8198
53559,54.88884
53560,55.013622
53561,55.173744
53562,55.140987
53563,55.210083
53564,55.27701
53565,55.428165
53566,55.489403
53567,55.631226
53568,55.687435
53569,55.72684
53570,55.985302
53571,56.087017
53572,55.953625
53573,55.789116
53574,55.794727
53575,55.77128
53576,55.57254
53577,55.293736
53578,55.43147
53579,55.582397
53580,55.938457
53581,55.76264
53582,55.915527
53583,56.03557
53584,55.883617
53585,55.82162
53586,55.837696
53587,56.056168
53588,56.19354
53589,56.049118
53590,55.942852
53591,56.18018
53592,56.045166
53593,56.123306
53594,56.16626
53595,56.54686
53596,56.652412
53597,56.742157
53598,56.634045
53599,56.5757
53600,56.619442
53601,56.5674
53602,56.420074
53603,56.22633
53604,56.038433
53605,55.900192
53606,56.053535
53607,55.752407
53608,55.697685
53609,55.7017
53610,55.378086
53611,55.239483
53612,55.156742
53613,55.35393
53614,55.522423
53615,55.390953
53616,55.097393
53617,55.187305
53618,55.158104
53619,55.113075
53620,54.57033
53621,54.581978
53622,54.4391
53623,54.284336
53624,54.393326
53625,54.21887
53626,54.41243
53627,54.45539
53628,54.412212
53629,54.190903
53630,54.128136
53631,54.084206
53632,53.8892
53633,53.273975
53634,53.128082
53635,52.87151
53636,52.882427
53637,52.794735
53638,52.835617
53639,52.70142
53640,52.1872
53641,52.04998
53642,52.146236
53643,52.333897
53644,52.569912
53645,52.805386
53646,53.254017
53647,53.92346
53648,54.115986
53649,52.571762
53650,50.479725
53651,48.02593
53652,46.14453
53653,44.49043
53654,43.43061
53655,42.809452
53656,42.92086
53657,42.590668
53658,42.382492
53659,42.654137
53660,42.194374
53661,41.929947
53662,41.483585
53663,41.091625
53664,40.66566
53665,40.66209
53666,40.710484
53667,40.610966
53668,40.786396
53669,41.007538
53670,41.56375
53671,41.599964
53672,41.56061
53673,41.369347
53674,41.43241
53675,41.888504
53676,42.668022
53677,43.19257
53678,43.739777
53679,44.43274
53680,45.329723
53681,46.826088
53682,48.274906
53683,49.752075
53684,50.883232
53685,51.162952
53686,51.320385
53687,52.2
53688,53.359188
53689,54.466133
53690,55.37476
53691,56.02134
53692,57.07051
53693,57.935635
53694,58.183384
53695,58.5129
53696,58.332687
53697,58.29002
53698,58.45661
53699,58.962265
53700,58.858166
53701,58.80603
53702,59.035294
53703,59.245377
53704,59.71591
53705,59.532448
53706,59.086723
53707,58.82574
53708,59.731598
53709,60.245148
53710,60.71202
53711,61.2437
53712,61.603413
53713,62.050518
53714,61.509598
53715,60.883423
53716,60.308548
53717,60.24325
53718,60.612152
53719,60.75869
53720,60.819374
53721,61.330765
53722,61.693756
53723,61.869957
53724,62.206017
53725,62.340405
53726,62.539963
53727,62.658966
53728,62.87031
53729,63.3115
53730,63.671234
53731,63.654408
53732,64.40005
53733,65.23348
53734,65.853455
53735,68.429016
53736,70.90237
53737,73.24808
53738,75.06652
53739,77.098694
53740,78.68606
53741,79.41954
53742,79.14622
53743,79.27989
53744,78.673256
53745,78.32831
53746,78.52442
53747,78.3669
53748,78.340195
53749,79.29187
53750,78.51383
53751,77.54498
53752,76.52711
53753,75.57994
53754,74.59687
53755,73.96916
53756,72.457466
53757,72.64365
53758,73.11856
53759,73.202576
53760,73.07373
53761,73.2606
53762,73.009186
53763,72.40693
53764,72.472015
53765,72.28364
53766,72.27769
53767,72.1248
53768,72.30986
53769,71.91418
53770,71.57897
53771,71.05231
53772,70.6766
53773,69.76527
53774,69.09088
53775,68.712685
53776,68.26221
53777,67.95761
53778,70.752426
53779,72.51861
53780,73.81545
53781,74.045135
53782,73.382545
53783,72.43086
53784,72.462555
53785,72.27712
53786,72.635284
53787,73.449005
53788,74.38849
53789,74.962845
53790,75.47735
53791,75.797806
53792,77.95195
53793,80.63256
53794,82.728226
53795,87.35575
53796,90.73597
53797,92.13661
53798,93.480576
53799,90.31976
53800,87.94967
53801,83.60093
53802,80.47302
53803,78.418846
53804,77.453415
53805,76.86066
53806,75.46979
53807,74.60681
53808,73.92847
53809,73.64275
53810,73.10959
53811,72.7114
53812,72.96858
53813,73.08683
53814,72.9016
53815,72.686424
53816,72.46391
53817,72.32331
53818,71.95371
53819,71.29974
53820,69.86774
53821,68.15108
53822,66.88995
53823,66.28889
53824,65.59613
53825,64.70711
53826,64.01447
53827,63.486
53828,63.267033
53829,62.90457
53830,62.290417
53831,61.99364
53832,61.872875
53833,61.737328
53834,61.772606
53835,61.438934
53836,61.99433
53837,63.049706
53838,63.091183
53839,63.042255
53840,63.078575
53841,63.009594
53842,63.152695
53843,61.63469
53844,60.45773
53845,59.564507
53846,59.02749
53847,58.65028
53848,58.627907
53849,58.735504
53850,58.602695
53851,58.63886
53852,58.61867
53853,58.946377
53854,59.089386
53855,58.80903
53856,58.872124
53857,58.77874
53858,58.570847
53859,58.524612
53860,58.63102
53861,58.711807
53862,58.765923
53863,58.781174
53864,58.683575
53865,58.628765
53866,58.588764
53867,58.505795
53868,58.662548
53869,58.73952
53870,58.74346
53871,58.76972
53872,58.78401
53873,58.811665
53874,58.765186
53875,58.805832
53876,59.182648
53877,59.421646
53878,59.572147
53879,59.570805
53880,59.522194
53881,59.520096
53882,59.420544
53883,59.182304
53884,58.982876
53885,59.071564
53886,59.273544
53887,59.100468
53888,59.244354
53889,58.94336
53890,59.02938
53891,58.946045
53892,58.782726
53893,58.775803
53894,58.669815
53895,58.6352
53896,58.565174
53897,58.417313
53898,58.28074
53899,58.213047
53900,58.331123
53901,57.96887
53902,57.902023
53903,57.926037
53904,57.918106
53905,58.00616
53906,57.937008
53907,57.92433
53908,57.776886
53909,57.648212
53910,57.700207
53911,57.642357
53912,57.44916
53913,57.24411
53914,57.381977
53915,57.13433
53916,56.897717
53917,56.63497
53918,56.13054
53919,56.081177
53920,56.02252
53921,55.875187
53922,55.735947
53923,55.740597
53924,55.858604
53925,55.88951
53926,55.77231
53927,55.514175
53928,55.473167
53929,55.29185
53930,55.06731
53931,55.159534
53932,55.734257
53933,56.061337
53934,56.744164
53935,57.84802
53936,59.23359
53937,60.0537
53938,58.753345
53939,56.5717
53940,54.282116
53941,52.243027
53942,50.741932
53943,50.27711
53944,49.953144
53945,50.087452
53946,50.41526
53947,50.805294
53948,50.895943
53949,51.671024
53950,51.903683
53951,51.911793
53952,51.628963
53953,51.34941
53954,51.695724
53955,52.10507
53956,52.29729
53957,52.9341
53958,53.821915
53959,54.564396
53960,55.1975
53961,55.71742
53962,55.972324
53963,56.585785
53964,57.01414
53965,57.183605
53966,57.440853
53967,57.701748
53968,57.874943
53969,58.438194
53970,58.674637
53971,58.9894
53972,59.35834
53973,59.45253
53974,59.26194
53975,59.174572
53976,59.03589
53977,59.136192
53978,58.871315
53979,58.776302
53980,58.979824
53981,59.050205
53982,59.051933
53983,59.183365
53984,59.227406
53985,59.065147
53986,59.414566
53987,59.983612
53988,60.154686
53989,60.533638
53990,60.433266
53991,60.94953
53992,61.29234
53993,61.36107
53994,61.640205
53995,62.006615
53996,62.291298
53997,62.60172
53998,62.6185
53999,62.71994
54000,62.836567
54001,63.04342
54002,63.123913
54003,63.45108
54004,63.70488
54005,63.500854
54006,63.79927
54007,64.21991
54008,64.41534
54009,64.84592
54010,65.61932
54011,66.3071
54012,66.97522
54013,66.892586
54014,66.91333
54015,68.66909
54016,69.57609
54017,70.53686
54018,70.697174
54019,70.74816
54020,70.61817
54021,70.3583
54022,69.508835
54023,69.467186
54024,69.51078
54025,69.869514
54026,70.93466
54027,71.403015
54028,72.44796
54029,73.85244
54030,76.21907
54031,77.283295
54032,79.16555
54033,81.33293
54034,82.07412
54035,81.648346
54036,81.13407
54037,80.416725
54038,79.81176
54039,79.554695
54040,78.59357
54041,78.30904
54042,78.381516
54043,78.09967
54044,77.77756
54045,77.20183
54046,77.25373
54047,77.66058
54048,77.9578
54049,78.41302
54050,78.868935
54051,78.98548
54052,78.99413
54053,78.65569
54054,78.688805
54055,78.83532
54056,78.05161
54057,77.71032
54058,77.58809
54059,76.976845
54060,76.30149
54061,75.778175
54062,74.4781
54063,73.99501
54064,72.78909
54065,75.42081
54066,78.60995
54067,80.15151
54068,81.095764
54069,81.08974
54070,80.94459
54071,80.234695
54072,79.31771
54073,78.49647
54074,78.713356
54075,79.47818
54076,79.80928
54077,79.78736
54078,79.86684
54079,81.3533
54080,82.39708
54081,82.65603
54082,82.81042
54083,82.9103
54084,82.60367
54085,83.11834
54086,83.395584
54087,83.6571
54088,83.16411
54089,82.49658
54090,81.811554
54091,81.06052
54092,80.04653
54093,78.21813
54094,77.03428
54095,75.561165
54096,74.44261
54097,73.17336
54098,72.56635
54099,72.31863
54100,72.15923
54101,72.256546
54102,72.14887
54103,71.91704
54104,71.684494
54105,71.71519
54106,71.5273
54107,71.53611
54108,71.13614
54109,69.65375
54110,68.671745
54111,67.45883
54112,66.51492
54113,65.70946
54114,65.26598
54115,64.69091
54116,64.49434
54117,63.949287
54118,63.374912
54119,63.040146
54120,62.42188
54121,62.22621
54122,61.734093
54123,61.115997
54124,61.00618
54125,61.453068
54126,61.765324
54127,62.042812
54128,62.55975
54129,63.184628
54130,64.13581
54131,64.30654
54132,62.606358
54133,61.439957
54134,60.32985
54135,59.60467
54136,59.29491
54137,59.138382
54138,59.032013
54139,59.196243
54140,59.36373
54141,59.246918
54142,59.177998
54143,59.298973
54144,59.119682
54145,59.22222
54146,59.252575
54147,59.466988
54148,59.459362
54149,59.55939
54150,59.753494
54151,59.745644
54152,59.53561
54153,59.36623
54154,59.19249
54155,59.499966
54156,59.628872
54157,59.59914
54158,59.63136
54159,59.395035
54160,59.422543
54161,59.685326
54162,59.655746
54163,59.55417
54164,59.702076
54165,59.81325
54166,59.81789
54167,59.783794
54168,59.633167
54169,59.53762
54170,59.742645
54171,59.52529
54172,59.477226
54173,59.730904
54174,59.753372
54175,60.017212
54176,59.870968
54177,59.85651
54178,59.993988
54179,59.872868
54180,59.59143
54181,59.501762
54182,59.47602
54183,59.302135
54184,59.261887
54185,58.970825
54186,58.86081
54187,59.014595
54188,58.91475
54189,58.873734
54190,58.75642
54191,58.580456
54192,58.31271
54193,58.117043
54194,58.06553
54195,58.235172
54196,58.42641
54197,58.306564
54198,58.052998
54199,57.96331
54200,57.700386
54201,57.745678
54202,57.439396
54203,57.285503
54204,57.167923
54205,57.121986
54206,57.034184
54207,56.6714
54208,56.3456
54209,56.030693
54210,55.72336
54211,55.7978
54212,55.940517
54213,55.577442
54214,55.35602
54215,55.22675
54216,55.267696
54217,53.785503
54218,51.77671
54219,50.008476
54220,48.483795
54221,47.11148
54222,46.03103
54223,45.37929
54224,45.649315
54225,46.45348
54226,46.03376
54227,45.761974
54228,43.946888
54229,41.55619
54230,38.728817
54231,36.770847
54232,36.04957
54233,35.443996
54234,35.34131
54235,35.27862
54236,35.687992
54237,35.87545
54238,36.553673
54239,36.807613
54240,37.23076
54241,37.662727
54242,36.855686
54243,36.06094
54244,35.19857
54245,34.25498
54246,33.6519
54247,33.56562
54248,33.495953
54249,33.226566
54250,33.081116
54251,32.47022
54252,31.891865
54253,31.41802
54254,31.145317
54255,30.85857
54256,30.599709
54257,30.458755
54258,30.33345
54259,30.229408
54260,29.621489
54261,29.268066
54262,28.684237
54263,28.549522
54264,28.653416
54265,28.574196
54266,28.779175
54267,29.274103
54268,29.622866
54269,30.12315
54270,30.84118
54271,31.790125
54272,32.559296
54273,32.976788
54274,33.704765
54275,35.368454
54276,37.0471
54277,38.140114
54278,39.01131
54279,39.26609
54280,39.76775
54281,40.117413
54282,39.877922
54283,40.680023
54284,42.161236
54285,42.82762
54286,43.38107
54287,43.92386
54288,44.14826
54289,44.77347
54290,45.864357
54291,46.88848
54292,46.310116
54293,46.353466
54294,46.15518
54295,45.674973
54296,44.795883
54297,45.181725
54298,45.270676
54299,45.3166
54300,46.567596
54301,47.110817
54302,47.263912
54303,48.42124
54304,51.870934
54305,54.068886
54306,55.331066
54307,56.003017
54308,56.36572
54309,56.760414
54310,57.00298
54311,56.761166
54312,56.135727
54313,55.695072
54314,55.4208
54315,55.43418
54316,55.366512
54317,55.41298
54318,54.9431
54319,54.581886
54320,54.584972
54321,54.51311
54322,54.705463
54323,54.814598
54324,55.32408
54325,56.056828
54326,56.44859
54327,56.686092
54328,58.27741
54329,59.05287
54330,59.85144
54331,60.41319
54332,60.626984
54333,60.771805
54334,60.94319
54335,60.851196
54336,61.34188
54337,61.63848
54338,61.715614
54339,61.846615
54340,62.07814
54341,61.804653
54342,62.00999
54343,61.608154
54344,61.8062
54345,61.776817
54346,61.48724
54347,61.2514
54348,60.96771
54349,60.70427
54350,60.232677
54351,59.348442
54352,58.31906
54353,58.102676
54354,58.0471
54355,58.033348
54356,58.089096
54357,57.792862
54358,57.61597
54359,59.947865
54360,61.171173
54361,61.878937
54362,62.47412
54363,62.394146
54364,62.429276
54365,62.363106
54366,62.170708
54367,62.450264
54368,62.1334
54369,61.698143
54370,61.51639
54371,61.417202
54372,61.056675
54373,61.216236
54374,61.249046
54375,61.397705
54376,61.79508
54377,61.94548
54378,62.464005
54379,63.411205
54380,63.470474
54381,63.817013
54382,64.50937
54383,64.67164
54384,65.09572
54385,65.56043
54386,65.70884
54387,66.32058
54388,66.42778
54389,66.383484
54390,65.958595
54391,65.67115
54392,65.14894
54393,64.729805
54394,64.30929
54395,64.56896
54396,64.798645
54397,64.84209
54398,64.91782
54399,64.8258
54400,64.588776
54401,64.23594
54402,63.995052
54403,63.63632
54404,63.405323
54405,62.89029
54406,62.26251
54407,61.774204
54408,61.56655
54409,61.44275
54410,61.378593
54411,61.1551
54412,61.054585
54413,61.37694
54414,58.472237
54415,56.688698
54416,54.785435
54417,53.65648
54418,53.54109
54419,53.436684
54420,53.407486
54421,53.677567
54422,53.984863
54423,53.80971
54424,53.831078
54425,53.858017
54426,53.86816
54427,53.927967
54428,53.94992
54429,54.213943
54430,53.992138
54431,53.838722
54432,53.89249
54433,54.095505
54434,53.979725
54435,54.03198
54436,53.71388
54437,53.90602
54438,53.85088
54439,53.727993
54440,53.81698
54441,53.70006
54442,53.569252
54443,53.57417
54444,53.762604
54445,53.753387
54446,53.842148
54447,53.90288
54448,53.675014
54449,53.703644
54450,53.790596
54451,53.71327
54452,53.81095
54453,53.57022
54454,53.435715
54455,53.533226
54456,53.409615
54457,53.547466
54458,53.666073
54459,53.408443
54460,53.408356
54461,53.43188
54462,53.148346
54463,53.005505
54464,53.144005
54465,53.00581
54466,53.094593
54467,52.938198
54468,52.85976
54469,52.92367
54470,52.752316
54471,52.737415
54472,52.655796
54473,52.3734
54474,52.194126
54475,52.32282
54476,52.43206
54477,52.43102
54478,52.663963
54479,53.103745
54480,53.496094
54481,53.421215
54482,52.969322
54483,52.31355
54484,51.503525
54485,50.65331
54486,49.94855
54487,49.50567
54488,49.110264
54489,48.55171
54490,48.022266
54491,47.855045
54492,47.28184
54493,46.45222
54494,46.1494
54495,46.02003
54496,44.79558
54497,43.56463
54498,42.44001
54499,41.785954
54500,41.32436
54501,40.929893
54502,41.505802
54503,42.237217
54504,43.468838
54505,41.883633
54506,40.195885
54507,38.804413
54508,37.200928
54509,35.9548
54510,35.068275
54511,35.166275
54512,34.659958
54513,34.47186
54514,32.860485
54515,31.831745
54516,30.682589
54517,29.717754
54518,29.00774
54519,28.690542
54520,28.337334
54521,28.069359
54522,28.198833
54523,28.459698
54524,28.517954
54525,28.935598
54526,28.96895
54527,29.164785
54528,29.384289
54529,29.36979
54530,29.488298
54531,29.44882
54532,29.434458
54533,29.733469
54534,30.256475
54535,30.579823
54536,30.484644
54537,30.24046
54538,28.96432
54539,27.66096
54540,27.352829
54541,28.150328
54542,28.86684
54543,29.697487
54544,30.552902
54545,31.24831
54546,31.336863
54547,31.36751
54548,31.145105
54549,31.382423
54550,31.363167
54551,31.728
54552,32.500187
54553,32.996227
54554,32.77169
54555,32.559624
54556,32.792797
54557,32.633793
54558,33.123158
54559,33.245163
54560,33.65415
54561,34.07458
54562,34.515793
54563,35.347157
54564,35.975113
54565,36.75259
54566,38.08875
54567,38.801964
54568,38.90757
54569,39.41234
54570,41.388496
54571,44.146683
54572,47.07207
54573,50.027096
54574,52.504204
54575,56.24499
54576,58.842216
54577,60.231266
54578,60.71908
54579,60.783295
54580,60.927437
54581,60.883556
54582,60.535484
54583,60.39891
54584,60.206818
54585,60.168427
54586,59.64313
54587,59.385723
54588,59.377743
54589,58.99285
54590,58.38512
54591,57.770817
54592,57.568726
54593,57.19277
54594,57.050682
54595,56.73001
54596,56.732113
54597,57.467026
54598,57.921906
54599,58.360855
54600,60.246586
54601,61.558353
54602,62.42275
54603,62.927975
54604,63.020683
54605,62.715576
54606,62.355385
54607,61.91395
54608,61.51427
54609,61.47151
54610,61.115063
54611,60.997
54612,60.81273
54613,60.19223
54614,60.074883
54615,59.52345
54616,59.681152
54617,59.572548
54618,60.030514
54619,60.342228
54620,60.684635
54621,61.19147
54622,61.47439
54623,61.525894
54624,61.857346
54625,62.173508
54626,62.51177
54627,62.612457
54628,62.787437
54629,62.67885
54630,62.52768
54631,62.430714
54632,62.4348
54633,62.390823
54634,62.66664
54635,62.77671
54636,62.758255
54637,62.545387
54638,64.4441
54639,65.91938
54640,67.05994
54641,67.45873
54642,67.39588
54643,67.21991
54644,66.74625
54645,65.810745
54646,64.42579
54647,64.71649
54648,65.04203
54649,65.55329
54650,66.548035
54651,69.44209
54652,74.347725
54653,78.43191
54654,81.81804
54655,83.81662
54656,86.34057
54657,88.53174
54658,90.727234
54659,92.327415
54660,93.719666
54661,94.672165
54662,94.70657
54663,95.08168
54664,95.53995
54665,95.24838
54666,93.8908
54667,93.44185
54668,92.75059
54669,91.97325
54670,90.75289
54671,89.37221
54672,88.90598
54673,87.94063
54674,87.320244
54675,86.817215
54676,86.103836
54677,85.53551
54678,81.967415
54679,80.526054
54680,79.17885
54681,76.90771
54682,74.43378
54683,72.87803
54684,71.45744
54685,70.27673
54686,69.413
54687,69.006905
54688,68.88859
54689,67.824524
54690,66.69284
54691,65.58504
54692,65.28891
54693,64.61548
54694,63.748314
54695,62.796486
54696,62.12743
54697,61.98038
54698,61.173946
54699,60.821266
54700,60.909424
54701,61.551064
54702,61.64136
54703,61.864456
54704,62.069244
54705,62.190517
54706,62.24034
54707,62.382065
54708,62.375965
54709,62.42332
54710,62.773636
54711,63.001896
54712,63.282124
54713,63.277225
54714,63.294456
54715,63.310856
54716,63.639107
54717,61.614147
54718,60.109283
54719,59.057484
54720,58.17707
54721,57.836002
54722,57.880928
54723,57.611786
54724,57.463512
54725,57.464657
54726,57.43398
54727,57.284027
54728,57.471
54729,57.256454
54730,57.343803
54731,57.14865
54732,57.190468
54733,57.387993
54734,57.657
54735,57.66419
54736,57.799313
54737,57.933247
54738,57.92105
54739,57.93942
54740,58.28185
54741,58.37417
54742,58.541817
54743,58.637123
54744,58.26416
54745,58.309948
54746,58.301727
54747,58.16954
54748,57.87156
54749,57.785778
54750,58.071827
54751,58.208824
54752,58.193127
54753,57.940163
54754,58.02703
54755,58.2311
54756,57.85714
54757,57.499134
54758,57.363197
54759,57.251087
54760,57.421654
54761,57.354862
54762,57.329117
54763,57.42131
54764,57.533886
54765,57.474926
54766,57.549755
54767,57.445328
54768,57.298393
54769,57.547054
54770,57.608345
54771,57.012978
54772,56.120678
54773,55.09626
54774,54.029385
54775,53.027767
54776,52.035675
54777,51.213036
54778,50.68187
54779,49.957993
54780,49.06069
54781,48.347668
54782,47.437603
54783,47.14765
54784,46.9424
54785,46.187515
54786,46.052765
54787,46.36508
54788,46.642746
54789,47.22865
54790,47.998604
54791,48.997807
54792,50.39361
54793,50.85542
54794,51.918564
54795,52.63532
54796,53.38478
54797,54.442318
54798,55.467422
54799,56.75429
54800,57.91502
54801,59.766693
54802,61.00649
54803,61.982845
54804,62.459663
54805,63.190643
54806,63.795498
54807,64.29746
54808,64.3951
54809,64.74661
54810,65.00928
54811,65.37732
54812,65.58213
54813,63.4089
54814,61.94423
54815,60.767906
54816,59.401012
54817,58.509457
54818,58.85838
54819,59.80804
54820,60.644825
54821,60.107613
54822,60.156548
54823,60.585373
54824,60.825363
54825,61.283096
54826,62.05803
54827,62.63354
54828,63.243984
54829,63.624756
54830,63.6429
54831,64.14529
54832,64.89386
54833,65.18645
54834,65.60342
54835,65.762024
54836,66.131546
54837,66.9249
54838,67.81184
54839,68.24941
54840,69.356766
54841,70.37263
54842,71.32435
54843,72.459724
54844,73.47853
54845,74.35872
54846,77.02845
54847,79.07477
54848,80.966034
54849,81.94486
54850,82.86642
54851,83.58308
54852,84.18585
54853,84.17903
54854,84.65768
54855,84.65625
54856,84.47137
54857,84.25149
54858,83.82966
54859,83.48981
54860,82.978836
54861,82.95894
