,interval_start_local,interval_end_local,market,location,location_type,lmp,energy,congestion,loss
1001,2022-02-11 17:00:00-08:00,2022-02-11 18:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,64.42,68.24542,-1.66886,-2.15656
1002,2022-02-11 18:00:00-08:00,2022-02-11 19:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,66.66943,68.66058,0.0,-1.99116
1003,2022-02-11 19:00:00-08:00,2022-02-11 20:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,55.58618,56.9239,0.0,-1.33771
1004,2022-02-11 20:00:00-08:00,2022-02-11 21:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,52.40957,53.58852,0.0,-1.17895
1005,2022-02-11 21:00:00-08:00,2022-02-11 22:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,48.69383,49.67237,0.0,-0.97855
1006,2022-02-11 22:00:00-08:00,2022-02-11 23:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,44.01867,44.98127,0.0,-0.9626
1007,2022-02-11 23:00:00-08:00,2022-02-12 00:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,43.29,44.17347,0.0,-0.88347
1008,2022-02-12 00:00:00-08:00,2022-02-12 01:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,41.22,41.22,0.0,0.0
1009,2022-02-12 01:00:00-08:00,2022-02-12 02:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,40.84355,40.88444,0.0,-0.04088
1010,2022-02-12 02:00:00-08:00,2022-02-12 03:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,41.00832,40.99192,0.0,0.0164
1011,2022-02-12 03:00:00-08:00,2022-02-12 04:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,39.54161,39.52184,0.0,0.01976
1012,2022-02-12 04:00:00-08:00,2022-02-12 05:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,41.75538,41.70533,0.0,0.05005
1013,2022-02-12 05:00:00-08:00,2022-02-12 06:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,45.10038,44.99689,0.0,0.10349
1014,2022-02-12 06:00:00-08:00,2022-02-12 07:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,48.48,48.42189,0.0,0.05811
1015,2022-02-12 07:00:00-08:00,2022-02-12 08:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,42.93397,42.55101,0.0,0.38296
1016,2022-02-12 08:00:00-08:00,2022-02-12 09:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,31.00169,28.03395,2.59488,0.37285
1017,2022-02-12 09:00:00-08:00,2022-02-12 10:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,21.45607,17.39252,3.89658,0.16697
1018,2022-02-12 10:00:00-08:00,2022-02-12 11:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,17.22776,13.67708,3.39339,0.15729
1019,2022-02-12 11:00:00-08:00,2022-02-12 12:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,12.82509,11.36324,1.33912,0.12272
1020,2022-02-12 12:00:00-08:00,2022-02-12 13:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,10.95996,10.82251,0.0,0.13745
1021,2022-02-12 13:00:00-08:00,2022-02-12 14:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,10.62133,10.48709,0.0,0.13423
1022,2022-02-12 14:00:00-08:00,2022-02-12 15:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,15.76079,15.62021,0.0,0.14058
1023,2022-02-12 15:00:00-08:00,2022-02-12 16:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,30.40798,30.56116,-0.08901,-0.06418
1024,2022-02-12 16:00:00-08:00,2022-02-12 17:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,45.7596,45.82834,0.0,-0.06874
1025,2022-02-12 17:00:00-08:00,2022-02-12 18:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,60.97757,62.24106,0.0,-1.26349
1026,2022-02-12 18:00:00-08:00,2022-02-12 19:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,62.85063,63.82719,0.0,-0.97656
1027,2022-02-12 19:00:00-08:00,2022-02-12 20:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,57.91748,58.6625,0.0,-0.74501
1028,2022-02-12 20:00:00-08:00,2022-02-12 21:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,52.35097,52.87977,0.0,-0.5288
1029,2022-02-12 21:00:00-08:00,2022-02-12 22:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,50.45255,50.96217,0.0,-0.50962
1030,2022-02-12 22:00:00-08:00,2022-02-12 23:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,46.08033,46.16805,0.0,-0.08772
1031,2022-02-12 23:00:00-08:00,2022-02-13 00:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,43.91058,44.30937,0.0,-0.39878
1032,2022-02-13 00:00:00-08:00,2022-02-13 01:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,44.60588,44.54797,0.0,0.05791
1033,2022-02-13 01:00:00-08:00,2022-02-13 02:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,44.08143,43.96711,0.0,0.11431
1034,2022-02-13 02:00:00-08:00,2022-02-13 03:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,42.24051,42.05128,0.0,0.18923
1035,2022-02-13 03:00:00-08:00,2022-02-13 04:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,42.31321,42.09013,0.0,0.22308
1036,2022-02-13 04:00:00-08:00,2022-02-13 05:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,43.27176,42.99231,0.0,0.27945
1037,2022-02-13 05:00:00-08:00,2022-02-13 06:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,44.85533,44.67217,0.0,0.18316
1038,2022-02-13 06:00:00-08:00,2022-02-13 07:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,45.97587,45.50265,0.0,0.47323
1039,2022-02-13 07:00:00-08:00,2022-02-13 08:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,42.38215,40.68335,1.08448,0.61432
1040,2022-02-13 08:00:00-08:00,2022-02-13 09:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,25.78454,16.09137,9.4003,0.29286
1041,2022-02-13 09:00:00-08:00,2022-02-13 10:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,5.23888,3.49113,1.68735,0.0604
1042,2022-02-13 10:00:00-08:00,2022-02-13 11:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,2.18773,2.15095,0.0,0.03678
1043,2022-02-13 11:00:00-08:00,2022-02-13 12:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,2.17746,2.15037,0.0,0.02709
1044,2022-02-13 12:00:00-08:00,2022-02-13 13:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,3.26238,3.22434,0.0,0.03805
1045,2022-02-13 13:00:00-08:00,2022-02-13 14:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,5.039,5.0,0.0,0.039
1046,2022-02-13 14:00:00-08:00,2022-02-13 15:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,5.52587,5.38503,0.09937,0.04146
1047,2022-02-13 15:00:00-08:00,2022-02-13 16:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,24.79085,24.63565,0.0,0.1552
1048,2022-02-13 16:00:00-08:00,2022-02-13 17:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,45.88988,45.78915,0.0,0.10074
1049,2022-02-13 17:00:00-08:00,2022-02-13 18:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,57.59689,58.8504,0.0,-1.25351
1050,2022-02-13 18:00:00-08:00,2022-02-13 19:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,58.78051,59.77882,0.0,-0.99831
1051,2022-02-13 19:00:00-08:00,2022-02-13 20:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,54.33338,55.07692,0.0,-0.74354
1052,2022-02-13 20:00:00-08:00,2022-02-13 21:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,50.43065,50.94005,0.0,-0.5094
1053,2022-02-13 21:00:00-08:00,2022-02-13 22:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,48.42237,48.84734,0.0,-0.42497
1054,2022-02-13 22:00:00-08:00,2022-02-13 23:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,45.58654,46.07028,0.0,-0.48374
1055,2022-02-13 23:00:00-08:00,2022-02-14 00:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,43.91611,44.22124,0.0,-0.30513
1056,2022-02-14 00:00:00-08:00,2022-02-14 01:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,40.80467,40.84961,0.0,-0.04493
1057,2022-02-14 01:00:00-08:00,2022-02-14 02:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,39.85551,40.05579,0.0,-0.20028
1058,2022-02-14 02:00:00-08:00,2022-02-14 03:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,38.78213,38.87153,0.0,-0.0894
1059,2022-02-14 03:00:00-08:00,2022-02-14 04:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,38.61872,38.75436,0.0,-0.13564
1060,2022-02-14 04:00:00-08:00,2022-02-14 05:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,42.04437,42.11175,0.0,-0.06738
1061,2022-02-14 05:00:00-08:00,2022-02-14 06:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,47.50109,47.65358,0.0,-0.15249
1062,2022-02-14 06:00:00-08:00,2022-02-14 07:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,56.25591,56.18848,0.0,0.06743
1063,2022-02-14 07:00:00-08:00,2022-02-14 08:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,47.46202,46.79953,0.12429,0.53819
1064,2022-02-14 08:00:00-08:00,2022-02-14 09:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,43.04999,36.31599,6.47615,0.25784
1065,2022-02-14 09:00:00-08:00,2022-02-14 10:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,36.2608,29.60947,6.47071,0.18062
1066,2022-02-14 10:00:00-08:00,2022-02-14 11:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,27.43366,25.15043,2.13987,0.14336
1067,2022-02-14 11:00:00-08:00,2022-02-14 12:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,24.12083,23.78784,0.19977,0.13321
1068,2022-02-14 12:00:00-08:00,2022-02-14 13:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,21.92556,22.13133,-0.25889,0.05312
1069,2022-02-14 13:00:00-08:00,2022-02-14 14:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,20.13561,20.83115,-0.6997,0.00417
1070,2022-02-14 14:00:00-08:00,2022-02-14 15:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,22.21,25.00451,-2.772,-0.0225
1071,2022-02-14 15:00:00-08:00,2022-02-14 16:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,32.54,32.54,0.0,0.0
1072,2022-02-14 16:00:00-08:00,2022-02-14 17:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,44.73319,45.18048,0.0,-0.44729
1073,2022-02-14 17:00:00-08:00,2022-02-14 18:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,54.901,56.29717,0.0,-1.39617
1074,2022-02-14 18:00:00-08:00,2022-02-14 19:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,57.75333,58.97409,0.0,-1.22076
1075,2022-02-14 19:00:00-08:00,2022-02-14 20:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,52.7664,53.68986,0.0,-0.92347
1076,2022-02-14 20:00:00-08:00,2022-02-14 21:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,47.14376,47.53354,0.0,-0.38978
1077,2022-02-14 21:00:00-08:00,2022-02-14 22:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,45.61354,45.96286,0.0,-0.34932
1078,2022-02-14 22:00:00-08:00,2022-02-14 23:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,42.7716,43.29109,0.0,-0.51949
1079,2022-02-14 23:00:00-08:00,2022-02-15 00:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,41.12091,41.78955,0.0,-0.66863
1080,2022-02-15 00:00:00-08:00,2022-02-15 01:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,40.64995,40.74774,0.0,-0.09779
1081,2022-02-15 01:00:00-08:00,2022-02-15 02:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,38.91722,39.18761,0.0,-0.27039
1082,2022-02-15 02:00:00-08:00,2022-02-15 03:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,36.05128,36.41911,0.0,-0.36783
1083,2022-02-15 03:00:00-08:00,2022-02-15 04:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,36.87604,37.18468,0.0,-0.30863
1084,2022-02-15 04:00:00-08:00,2022-02-15 05:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,40.50062,40.83547,0.0,-0.33485
1085,2022-02-15 05:00:00-08:00,2022-02-15 06:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,44.93126,45.33474,0.0,-0.40348
1086,2022-02-15 06:00:00-08:00,2022-02-15 07:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,49.38302,49.89192,0.0,-0.5089
1087,2022-02-15 07:00:00-08:00,2022-02-15 08:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,46.434,45.10818,1.12283,0.20299
1088,2022-02-15 08:00:00-08:00,2022-02-15 09:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,30.99,30.71184,0.19524,0.08292
1089,2022-02-15 09:00:00-08:00,2022-02-15 10:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,19.32257,22.46045,-3.16034,0.02246
1090,2022-02-15 10:00:00-08:00,2022-02-15 11:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,16.68349,20.37639,-3.66234,-0.03056
1091,2022-02-15 11:00:00-08:00,2022-02-15 12:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,11.12239,16.47142,-5.29797,-0.05106
1092,2022-02-15 12:00:00-08:00,2022-02-15 13:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,11.063,16.6115,-5.46544,-0.08306
1093,2022-02-15 13:00:00-08:00,2022-02-15 14:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,9.89524,12.48007,-2.47626,-0.10858
1094,2022-02-15 14:00:00-08:00,2022-02-15 15:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,8.82099,11.75812,-2.83248,-0.10465
1095,2022-02-15 15:00:00-08:00,2022-02-15 16:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,16.82273,16.89355,-0.0269,-0.04392
1096,2022-02-15 16:00:00-08:00,2022-02-15 17:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,36.7413,37.10868,0.0,-0.36738
1097,2022-02-15 17:00:00-08:00,2022-02-15 18:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,50.9943,52.46867,0.0,-1.47437
1098,2022-02-15 18:00:00-08:00,2022-02-15 19:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,57.95462,59.23408,0.0,-1.27946
1099,2022-02-15 19:00:00-08:00,2022-02-15 20:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,52.24521,53.05159,0.0,-0.80638
1100,2022-02-15 20:00:00-08:00,2022-02-15 21:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,49.59242,50.04786,0.0,-0.45544
1101,2022-02-15 21:00:00-08:00,2022-02-15 22:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,47.02254,47.33971,0.0,-0.31718
1102,2022-02-15 22:00:00-08:00,2022-02-15 23:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,43.1639,43.65723,0.0,-0.49333
1103,2022-02-15 23:00:00-08:00,2022-02-16 00:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,40.18066,40.76772,0.0,-0.58706
1104,2022-02-16 00:00:00-08:00,2022-02-16 01:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,36.9083,37.17627,-0.0412,-0.22678
1105,2022-02-16 01:00:00-08:00,2022-02-16 02:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,36.26802,36.57412,0.00112,-0.30722
1106,2022-02-16 02:00:00-08:00,2022-02-16 03:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,34.78484,35.09269,0.00096,-0.30882
1107,2022-02-16 03:00:00-08:00,2022-02-16 04:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,36.36362,36.65592,0.00095,-0.29325
1108,2022-02-16 04:00:00-08:00,2022-02-16 05:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,44.0275,44.41323,0.00066,-0.3864
1109,2022-02-16 05:00:00-08:00,2022-02-16 06:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,53.09092,53.50626,0.00202,-0.41735
1110,2022-02-16 06:00:00-08:00,2022-02-16 07:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,66.62516,66.95261,-0.13998,-0.18747
1111,2022-02-16 07:00:00-08:00,2022-02-16 08:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,53.90677,50.48777,2.67178,0.74722
1112,2022-02-16 08:00:00-08:00,2022-02-16 09:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,37.65401,33.04702,4.15095,0.45605
1113,2022-02-16 09:00:00-08:00,2022-02-16 10:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,24.10182,19.18691,4.66548,0.24943
1114,2022-02-16 10:00:00-08:00,2022-02-16 11:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,16.34,13.4463,2.73772,0.15598
1115,2022-02-16 11:00:00-08:00,2022-02-16 12:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,11.08482,10.26947,0.764,0.05135
1116,2022-02-16 12:00:00-08:00,2022-02-16 13:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,12.79654,10.76616,1.96686,0.06352
1117,2022-02-16 13:00:00-08:00,2022-02-16 14:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,11.08177,8.17909,2.86014,0.04253
1118,2022-02-16 14:00:00-08:00,2022-02-16 15:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,8.82266,8.24999,0.53389,0.03877
1119,2022-02-16 15:00:00-08:00,2022-02-16 16:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,16.48607,16.44445,-0.13927,0.18089
1120,2022-02-16 16:00:00-08:00,2022-02-16 17:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,40.82516,40.51321,0.0,0.31195
1121,2022-02-16 17:00:00-08:00,2022-02-16 18:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,55.45144,56.60043,0.0,-1.14899
1122,2022-02-16 18:00:00-08:00,2022-02-16 19:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,59.29801,60.55761,0.0,-1.2596
1123,2022-02-16 19:00:00-08:00,2022-02-16 20:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,56.84558,58.01161,0.0,-1.16603
1124,2022-02-16 20:00:00-08:00,2022-02-16 21:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,55.05852,56.14176,-0.10638,-0.97687
1125,2022-02-16 21:00:00-08:00,2022-02-16 22:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,52.69668,53.59876,-0.0981,-0.80398
1126,2022-02-16 22:00:00-08:00,2022-02-16 23:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,47.55853,48.22049,-0.12671,-0.53525
1127,2022-02-16 23:00:00-08:00,2022-02-17 00:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,44.08155,44.70687,-0.10225,-0.52307
1128,2022-02-17 00:00:00-08:00,2022-02-17 01:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,39.58577,40.05717,-0.00673,-0.46466
1129,2022-02-17 01:00:00-08:00,2022-02-17 02:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,39.57014,40.16208,-0.07787,-0.51407
1130,2022-02-17 02:00:00-08:00,2022-02-17 03:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,38.3712,38.86771,-0.06508,-0.43143
1131,2022-02-17 03:00:00-08:00,2022-02-17 04:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,38.96766,39.48028,-0.07439,-0.43823
1132,2022-02-17 04:00:00-08:00,2022-02-17 05:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,45.31303,45.74119,-0.00733,-0.42082
1133,2022-02-17 05:00:00-08:00,2022-02-17 06:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,54.89887,55.54521,-0.00756,-0.63877
1134,2022-02-17 06:00:00-08:00,2022-02-17 07:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,66.56261,67.10119,-0.00177,-0.53681
1135,2022-02-17 07:00:00-08:00,2022-02-17 08:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,53.01827,51.98397,-0.00538,1.03968
1136,2022-02-17 08:00:00-08:00,2022-02-17 09:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,35.71351,32.3633,2.8065,0.5437
1137,2022-02-17 09:00:00-08:00,2022-02-17 10:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,24.34822,17.93586,6.19892,0.21344
1138,2022-02-17 10:00:00-08:00,2022-02-17 11:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,21.19,12.11202,8.93506,0.14292
1139,2022-02-17 11:00:00-08:00,2022-02-17 12:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,14.30546,8.93374,5.26273,0.10899
1140,2022-02-17 12:00:00-08:00,2022-02-17 13:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,16.06888,9.94059,5.9931,0.13519
1141,2022-02-17 13:00:00-08:00,2022-02-17 14:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,13.09,8.90142,4.07642,0.11216
1142,2022-02-17 14:00:00-08:00,2022-02-17 15:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,18.13892,11.53284,6.45846,0.14762
1143,2022-02-17 15:00:00-08:00,2022-02-17 16:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,28.54452,24.67516,3.72624,0.14312
1144,2022-02-17 16:00:00-08:00,2022-02-17 17:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,47.73901,47.68905,-0.02158,0.07153
1145,2022-02-17 17:00:00-08:00,2022-02-17 18:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,62.97136,64.3287,0.0,-1.35734
1146,2022-02-17 18:00:00-08:00,2022-02-17 19:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,68.80143,69.94013,-0.01266,-1.12604
1147,2022-02-17 19:00:00-08:00,2022-02-17 20:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,62.25391,63.18844,-0.01197,-0.92255
1148,2022-02-17 20:00:00-08:00,2022-02-17 21:00:00-08:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,59.80573,60.80054,-0.00376,-0.99105
